100,6.5266
200,5.845
300,5.6546
400,5.8084
500,5.5595
600,5.3439
700,4.9653
800,5.5364
900,5.5952
1000,5.5836
1100,5.5097
1200,5.4815
1300,5.4859
1400,5.3943
1500,5.5413
1600,5.5698
1700,5.4753
1800,5.5888
1900,5.4857
2000,5.5358
2100,5.4932
2200,5.4343
2300,5.4679
2400,5.412
2515,5.5442
